DeviceID,GPSTime,DeviceTime,Longitude,Latitude,GPSSpeed(Meters/second),HorizontalDilutionofPrecision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),AccelerationSensor(Total)(g),Costpermile/km(Instant)(£/km),CO2ing/km(Average)(g/km),Distancetoempty(Estimated)(km),EngineLoad(%),EngineRPM(rpm)
5e443ad4-23d9-11e6-b67b-9e71128cae1411,Wed May 18 18:02:57 GMT+05:30 2016,02:56.3,77.59456435,12.89810962,4.5000443,5,831,190.2,5.3,0.48,-3.58,-0.26,-0.4,5.19,173.97,124.99,38.43,847
5e443ad4-23d9-11e6-b67b-9e71128cae1412,Wed May 18 18:02:57 GMT+05:30 2016,02:56.3,77.59456435,12.89810962,4.5000443,5,831,190.2,7.45,-0.36,-3.04,-0.26,-0.18,5.19,173.85,124.99,38.82,848
5e443ad4-23d9-11e6-b67b-9e71128cae1413,Wed May 18 18:02:57 GMT+05:30 2016,02:56.4,77.59456435,12.89810962,4.5000443,5,831,190.2,10.33,-2.58,-1.98,-0.19,-0.18,5.19,173.72,124.99,38.04,848
5e443ad4-23d9-11e6-b67b-9e71128cae1414,Wed May 18 18:02:57 GMT+05:30 2016,02:56.5,77.59456435,12.89810962,4.5000443,5,831,190.2,11.34,-2.83,-2.99,0.25,0.19,5.19,173.72,125.78,39.22,849
5e443ad4-23d9-11e6-b67b-9e71128cae1415,Wed May 18 18:02:57 GMT+05:30 2016,02:56.6,77.59456435,12.89810962,4.5000443,5,831,190.2,11.58,0.79,-5.52,0.33,0.28,5.19,173.72,125.78,38.04,846
5e443ad4-23d9-11e6-b67b-9e71128cae1416,Wed May 18 18:02:57 GMT+05:30 2016,02:56.7,77.59456435,12.89810962,4.5000443,5,831,190.2,10.12,0.3,-5.26,0.29,0.16,5.19,173.72,125.78,38.82,846
5e443ad4-23d9-11e6-b67b-9e71128cae1417,Wed May 18 18:02:57 GMT+05:30 2016,02:56.8,77.59456435,12.89810962,4.5000443,5,831,190.2,7.71,-0.57,-1.38,0.18,0.16,5.19,173.72,125.78,37.65,851
5e443ad4-23d9-11e6-b67b-9e71128cae1418,Wed May 18 18:02:57 GMT+05:30 2016,02:56.9,77.59456435,12.89810962,4.5000443,5,831,190.2,6.66,0.53,-1.26,-0.29,-0.26,5.19,173.72,125.78,37.65,851
5e443ad4-23d9-11e6-b67b-9e71128cae1419,Wed May 18 18:02:57 GMT+05:30 2016,02:57.0,77.59456435,12.89810962,4.5000443,5,831,190.2,7.69,-0.16,-3.14,-0.22,-0.26,5.19,173.72,125.78,37.25,851
5e443ad4-23d9-11e6-b67b-9e71128cae1420,Wed May 18 18:02:58 GMT+05:30 2016,02:57.1,77.5945709,12.89806644,4.070111,5,831,183.1,8.92,-1.54,-5.08,-0.12,0.01,5.19,173.72,125.78,38.43,848
5e443ad4-23d9-11e6-b67b-9e71128cae1421,Wed May 18 18:02:58 GMT+05:30 2016,02:57.1,77.5945709,12.89806644,4.070111,5,831,183.1,10.07,-1.76,-6.53,-0.04,0.24,5.19,173.72,125.78,38.43,848
5e443ad4-23d9-11e6-b67b-9e71128cae1422,Wed May 18 18:02:58 GMT+05:30 2016,02:57.2,77.5945709,12.89806644,4.070111,5,831,183.1,9.49,-0.74,-4.52,0.09,0.24,5.19,173.72,126.56,38.43,852
5e443ad4-23d9-11e6-b67b-9e71128cae1423,Wed May 18 18:02:58 GMT+05:30 2016,02:57.3,77.5945709,12.89806644,4.070111,5,831,183.1,9.06,0.13,-4.03,0.07,0.06,5.19,173.72,126.56,38.43,847
5e443ad4-23d9-11e6-b67b-9e71128cae1424,Wed May 18 18:02:58 GMT+05:30 2016,02:57.4,77.5945709,12.89806644,4.070111,5,831,183.1,8.32,-0.22,-3.69,0.03,-0.08,5.19,173.72,126.56,38.43,850
5e443ad4-23d9-11e6-b67b-9e71128cae1425,Wed May 18 18:02:58 GMT+05:30 2016,02:57.5,77.5945709,12.89806644,4.070111,5,831,183.1,8.6,-0.78,-3.96,0.02,-0.02,5.19,173.72,126.56,36.86,859
5e443ad4-23d9-11e6-b67b-9e71128cae1426,Wed May 18 18:02:58 GMT+05:30 2016,02:57.6,77.5945709,12.89806644,4.070111,5,831,183.1,8.66,-0.52,-4.32,0.01,-0.02,5.19,173.72,126.56,37.25,853
5e443ad4-23d9-11e6-b67b-9e71128cae1427,Wed May 18 18:02:58 GMT+05:30 2016,02:57.7,77.5945709,12.89806644,4.070111,5,831,183.1,8.82,-0.18,-4.3,0,-0.01,5.19,173.72,126.56,38.82,848
5e443ad4-23d9-11e6-b67b-9e71128cae1428,Wed May 18 18:02:58 GMT+05:30 2016,02:57.8,77.5945709,12.89806644,4.070111,5,831,183.1,8.85,-0.12,-4.18,0.01,-0.02,7.23,173.72,126.56,38.82,853
5e443ad4-23d9-11e6-b67b-9e71128cae1429,Wed May 18 18:02:58 GMT+05:30 2016,02:57.9,77.5945709,12.89806644,4.070111,5,831,183.1,8.74,0.3,-4.53,0.01,-0.02,7.23,173.72,126.56,37.25,853
5e443ad4-23d9-11e6-b67b-9e71128cae1430,Wed May 18 18:02:58 GMT+05:30 2016,02:58.0,77.5945709,12.89806644,4.070111,5,831,183.1,8.53,-0.08,-4.1,-0.02,-0.02,7.23,173.72,127.1,38.04,846
5e443ad4-23d9-11e6-b67b-9e71128cae1431,Wed May 18 18:02:59 GMT+05:30 2016,02:58.1,77.59456368,12.89802323,3.5100143,5,832,184.3,8.97,-0.03,-4.33,0.01,-0.03,7.23,173.72,127.1,38.82,848
5e443ad4-23d9-11e6-b67b-9e71128cae1432,Wed May 18 18:02:59 GMT+05:30 2016,02:58.1,77.59456368,12.89802323,3.5100143,5,832,184.3,8.77,-0.27,-4.49,0.01,0,7.23,173.72,127.1,38.43,848
5e443ad4-23d9-11e6-b67b-9e71128cae1433,Wed May 18 18:02:59 GMT+05:30 2016,02:58.2,77.59456368,12.89802323,3.5100143,5,832,184.3,8.73,-0.72,-4.42,0.02,-0.02,7.23,173.72,127.1,38.04,848
5e443ad4-23d9-11e6-b67b-9e71128cae1434,Wed May 18 18:02:59 GMT+05:30 2016,02:58.3,77.59456368,12.89802323,3.5100143,5,832,184.3,8.85,-0.47,-4.36,0.03,0,7.23,173.72,127.1,37.25,851
5e443ad4-23d9-11e6-b67b-9e71128cae1435,Wed May 18 18:02:59 GMT+05:30 2016,02:58.4,77.59456368,12.89802323,3.5100143,5,832,184.3,8.65,-0.01,-4.4,0.01,-0.01,7.23,173.72,127.1,36.86,856
5e443ad4-23d9-11e6-b67b-9e71128cae1436,Wed May 18 18:02:59 GMT+05:30 2016,02:58.5,77.59456368,12.89802323,3.5100143,5,832,184.3,8.7,-0.33,-4.32,0.01,-0.01,7.23,173.72,127.1,37.25,852
5e443ad4-23d9-11e6-b67b-9e71128cae1437,Wed May 18 18:02:59 GMT+05:30 2016,02:58.6,77.59456368,12.89802323,3.5100143,5,832,184.3,8.82,-0.11,-4.3,0.01,-0.02,7.23,173.72,127.1,36.47,853
5e443ad4-23d9-11e6-b67b-9e71128cae1438,Wed May 18 18:02:59 GMT+05:30 2016,02:58.7,77.59456368,12.89802323,3.5100143,5,832,184.3,8.67,-0.31,-4.36,0.01,-0.02,7.23,173.72,127.78,37.25,850
5e443ad4-23d9-11e6-b67b-9e71128cae1439,Wed May 18 18:02:59 GMT+05:30 2016,02:58.8,77.59456368,12.89802323,3.5100143,5,832,184.3,8.81,-0.48,-4.08,0,-0.03,7.23,173.72,127.78,37.25,855
5e443ad4-23d9-11e6-b67b-9e71128cae1440,Wed May 18 18:02:59 GMT+05:30 2016,02:58.9,77.59456368,12.89802323,3.5100143,5,832,184.3,8.7,-0.16,-3.85,0.01,-0.03,7.23,173.72,127.78,37.25,848
5e443ad4-23d9-11e6-b67b-9e71128cae1441,Wed May 18 18:02:59 GMT+05:30 2016,02:58.9,77.59456368,12.89802323,3.5100143,5,832,184.3,8.66,-0.23,-4.35,0.01,-0.03,7.23,173.72,127.78,37.25,847
5e443ad4-23d9-11e6-b67b-9e71128cae1442,Wed May 18 18:03:00 GMT+05:30 2016,02:59.0,77.5945709,12.89799473,3.320015,6,832,181.6,8.65,-0.48,-4.4,0.01,0,7.23,173.72,127.78,36.47,850
5e443ad4-23d9-11e6-b67b-9e71128cae1443,Wed May 18 18:03:00 GMT+05:30 2016,02:59.1,77.5945709,12.89799473,3.320015,6,832,181.6,8.85,-0.36,-4.33,0.02,0,7.23,173.72,127.78,37.65,848
5e443ad4-23d9-11e6-b67b-9e71128cae1444,Wed May 18 18:03:00 GMT+05:30 2016,02:59.2,77.5945709,12.89799473,3.320015,6,832,181.6,8.77,-0.07,-4.22,0.01,-0.01,7.23,173.72,127.78,40.39,851
5e443ad4-23d9-11e6-b67b-9e71128cae1445,Wed May 18 18:03:00 GMT+05:30 2016,02:59.3,77.5945709,12.89799473,3.320015,6,832,181.6,8.67,-0.28,-4.29,0.01,-0.01,7.81,173.72,127.78,49.8,877
5e443ad4-23d9-11e6-b67b-9e71128cae1446,Wed May 18 18:03:00 GMT+05:30 2016,02:59.4,77.5945709,12.89799473,3.320015,6,832,181.6,8.54,-0.73,-4.25,-0.01,-0.02,7.81,173.72,128.31,48.24,921
5e443ad4-23d9-11e6-b67b-9e71128cae1447,Wed May 18 18:03:00 GMT+05:30 2016,02:59.5,77.5945709,12.89799473,3.320015,6,832,181.6,8.5,-0.41,-4.5,0,-0.02,7.81,173.72,128.31,55.29,919
5e443ad4-23d9-11e6-b67b-9e71128cae1448,Wed May 18 18:03:00 GMT+05:30 2016,02:59.6,77.5945709,12.89799473,3.320015,6,832,181.6,8.53,-0.36,-5.13,0.01,-0.02,7.81,173.72,128.31,63.14,902
5e443ad4-23d9-11e6-b67b-9e71128cae1449,Wed May 18 18:03:00 GMT+05:30 2016,02:59.7,77.5945709,12.89799473,3.320015,6,832,181.6,8.66,-0.02,-4.81,0.01,-0.01,7.81,173.72,128.31,65.49,878
5e443ad4-23d9-11e6-b67b-9e71128cae1450,Wed May 18 18:03:00 GMT+05:30 2016,02:59.8,77.5945709,12.89799473,3.320015,6,832,181.6,8.33,-0.18,-5.12,0.02,0,7.81,173.72,128.31,65.49,865
5e443ad4-23d9-11e6-b67b-9e71128cae1451,Wed May 18 18:03:00 GMT+05:30 2016,02:59.9,77.5945709,12.89799473,3.320015,6,832,181.6,8.34,-0.34,-5.37,0.01,0,7.81,173.72,128.31,71.37,867
5e443ad4-23d9-11e6-b67b-9e71128cae1452,Wed May 18 18:03:00 GMT+05:30 2016,02:59.9,77.5945709,12.89799473,3.320015,6,832,181.6,8.25,-0.1,-4.9,0.01,-0.01,7.81,173.72,128.31,72.94,890
5e443ad4-23d9-11e6-b67b-9e71128cae1453,Wed May 18 18:03:00 GMT+05:30 2016,03:00.0,77.5945709,12.89799473,3.320015,6,832,181.6,8.66,-0.36,-5.22,0.02,-0.01,7.81,173.72,128.31,72.94,902
5e443ad4-23d9-11e6-b67b-9e71128cae1454,Wed May 18 18:03:01 GMT+05:30 2016,03:00.1,77.59456404,12.89795541,3.47,6,832,183.6,8.54,-0.44,-4.78,0.02,-0.03,7.81,173.72,128.31,74.12,915
5e443ad4-23d9-11e6-b67b-9e71128cae1455,Wed May 18 18:03:01 GMT+05:30 2016,03:00.2,77.59456404,12.89795541,3.47,6,832,183.6,8.35,-0.04,-4.65,-0.01,-0.03,7.81,173.72,128.42,73.33,940
5e443ad4-23d9-11e6-b67b-9e71128cae1456,Wed May 18 18:03:01 GMT+05:30 2016,03:00.3,77.59456404,12.89795541,3.47,6,832,183.6,8.18,-0.18,-4.43,0.01,-0.01,7.81,173.72,128.42,72.16,955
5e443ad4-23d9-11e6-b67b-9e71128cae1457,Wed May 18 18:03:01 GMT+05:30 2016,03:00.4,77.59456404,12.89795541,3.47,6,832,183.6,8.35,-0.53,-5.05,0.01,-0.01,7.81,174,128.42,72.16,975
5e443ad4-23d9-11e6-b67b-9e71128cae1458,Wed May 18 18:03:01 GMT+05:30 2016,03:00.5,77.59456404,12.89795541,3.47,6,832,183.6,8.49,-0.58,-5.16,0.03,-0.01,7.81,174.28,128.42,70.98,981
5e443ad4-23d9-11e6-b67b-9e71128cae1459,Wed May 18 18:03:01 GMT+05:30 2016,03:00.5,77.59456404,12.89795541,3.47,6,832,183.6,8.87,-0.31,-5.08,0.06,-0.01,7.81,174.5,128.42,70.59,991
5e443ad4-23d9-11e6-b67b-9e71128cae1460,Wed May 18 18:03:01 GMT+05:30 2016,03:00.6,77.59456404,12.89795541,3.47,6,832,183.6,8.23,-0.52,-4.7,0.02,0.05,7.81,174.77,128.42,70.98,1017
5e443ad4-23d9-11e6-b67b-9e71128cae1461,Wed May 18 18:03:01 GMT+05:30 2016,03:00.7,77.59456404,12.89795541,3.47,6,832,183.6,8.35,-0.37,-5.17,0.02,0,7.81,175.01,128.42,68.24,1034
5e443ad4-23d9-11e6-b67b-9e71128cae1462,Wed May 18 18:03:01 GMT+05:30 2016,03:00.8,77.59456404,12.89795541,3.47,6,832,183.6,8.67,-0.45,-5.4,0.06,0.02,7.81,175.25,128.42,67.06,1044
5e443ad4-23d9-11e6-b67b-9e71128cae1463,Wed May 18 18:03:01 GMT+05:30 2016,03:00.9,77.59456404,12.89795541,3.47,6,832,183.6,8.61,-0.3,-5.02,0.04,0,13.65,175.53,128.53,65.88,1063
5e443ad4-23d9-11e6-b67b-9e71128cae1464,Wed May 18 18:03:01 GMT+05:30 2016,03:01.0,77.59456404,12.89795541,3.47,6,832,183.6,9.39,-0.51,-5.85,0.02,0.13,13.65,175.76,128.53,64.71,1085
5e443ad4-23d9-11e6-b67b-9e71128cae1465,Wed May 18 18:03:02 GMT+05:30 2016,03:01.1,77.59455929,12.89791135,3.5902228,5,833,188.7,8.52,-1.44,-3.31,0.01,0.13,13.65,176.01,128.53,64.71,1099
5e443ad4-23d9-11e6-b67b-9e71128cae1466,Wed May 18 18:03:02 GMT+05:30 2016,03:01.2,77.59455929,12.89791135,3.5902228,5,833,188.7,7.83,-0.08,-4.39,0.01,-0.06,13.65,176.25,128.53,63.53,1110
5e443ad4-23d9-11e6-b67b-9e71128cae1467,Wed May 18 18:03:02 GMT+05:30 2016,03:01.2,77.59455929,12.89791135,3.5902228,5,833,188.7,8.8,0.05,-5.7,0.09,-0.06,13.65,176.47,128.53,61.96,1129
5e443ad4-23d9-11e6-b67b-9e71128cae1468,Wed May 18 18:03:02 GMT+05:30 2016,03:01.3,77.59455929,12.89791135,3.5902228,5,833,188.7,8.19,-1,-4.84,0.02,-0.02,13.65,176.66,128.53,61.18,1128
5e443ad4-23d9-11e6-b67b-9e71128cae1469,Wed May 18 18:03:02 GMT+05:30 2016,03:01.4,77.59455929,12.89791135,3.5902228,5,833,188.7,8.25,-0.88,-4.98,0.02,-0.02,13.65,176.91,128.53,59.61,1159
5e443ad4-23d9-11e6-b67b-9e71128cae1470,Wed May 18 18:03:02 GMT+05:30 2016,03:01.5,77.59455929,12.89791135,3.5902228,5,833,188.7,8.33,-0.33,-4.33,-0.02,-0.02,13.65,177.09,128.53,58.04,1171
5e443ad4-23d9-11e6-b67b-9e71128cae1471,Wed May 18 18:03:02 GMT+05:30 2016,03:01.6,77.59455929,12.89791135,3.5902228,5,833,188.7,8.94,-1.68,-4.2,0.04,0.08,13.65,177.29,128.53,58.43,1179
5e443ad4-23d9-11e6-b67b-9e71128cae1472,Wed May 18 18:03:02 GMT+05:30 2016,03:01.7,77.59455929,12.89791135,3.5902228,5,833,188.7,7.84,-0.34,-4.58,0.03,0.11,13.65,177.48,128.67,57.25,1213
5e443ad4-23d9-11e6-b67b-9e71128cae1473,Wed May 18 18:03:02 GMT+05:30 2016,03:01.8,77.59455929,12.89791135,3.5902228,5,833,188.7,8.32,0.12,-5.34,0.02,0.01,13.65,177.67,128.67,56.08,1208
5e443ad4-23d9-11e6-b67b-9e71128cae1474,Wed May 18 18:03:02 GMT+05:30 2016,03:01.9,77.59455929,12.89791135,3.5902228,5,833,188.7,7.93,-0.99,-4.69,-0.04,0.01,13.65,177.81,128.67,55.69,1229
5e443ad4-23d9-11e6-b67b-9e71128cae1475,Wed May 18 18:03:02 GMT+05:30 2016,03:02.0,77.59455929,12.89791135,3.5902228,5,833,188.7,8.07,-0.4,-4.59,-0.03,-0.06,13.65,177.97,128.67,53.33,1243
5e443ad4-23d9-11e6-b67b-9e71128cae1476,Wed May 18 18:03:03 GMT+05:30 2016,03:02.1,77.5945521,12.89786536,3.9700503,6,834,189.2,9.07,-1.28,-4.29,0,0,13.65,178.07,128.67,38.43,1196
5e443ad4-23d9-11e6-b67b-9e71128cae1477,Wed May 18 18:03:03 GMT+05:30 2016,03:02.2,77.5945521,12.89786536,3.9700503,6,834,189.2,9.44,-0.9,-4.5,0.01,0.02,13.65,178,128.67,38.43,1177
5e443ad4-23d9-11e6-b67b-9e71128cae1478,Wed May 18 18:03:03 GMT+05:30 2016,03:02.3,77.5945521,12.89786536,3.9700503,6,834,189.2,9.51,-1.67,-3.7,0.07,0.05,13.65,177.96,128.67,43.53,1263
5e443ad4-23d9-11e6-b67b-9e71128cae1479,Wed May 18 18:03:03 GMT+05:30 2016,03:02.4,77.5945521,12.89786536,3.9700503,6,834,189.2,8.58,-1.12,-4.67,0.02,0.05,13.65,177.98,128.67,39.22,1336
5e443ad4-23d9-11e6-b67b-9e71128cae1480,Wed May 18 18:03:03 GMT+05:30 2016,03:02.4,77.5945521,12.89786536,3.9700503,6,834,189.2,7.7,-0.33,-4.94,0.02,-0.06,13.65,177.97,129,38.04,1307
5e443ad4-23d9-11e6-b67b-9e71128cae1481,Wed May 18 18:03:03 GMT+05:30 2016,03:02.5,77.5945521,12.89786536,3.9700503,6,834,189.2,8.2,-0.49,-5.55,-0.01,-0.07,11.77,177.93,129,47.06,1233
5e443ad4-23d9-11e6-b67b-9e71128cae1482,Wed May 18 18:03:03 GMT+05:30 2016,03:02.6,77.5945521,12.89786536,3.9700503,6,834,189.2,9.48,-2.07,-5.15,0.14,0.05,11.77,177.99,129,40.78,1328
5e443ad4-23d9-11e6-b67b-9e71128cae1483,Wed May 18 18:03:03 GMT+05:30 2016,03:02.7,77.5945521,12.89786536,3.9700503,6,834,189.2,9.35,-2.61,-4.62,0.11,0.1,11.77,177.98,129,38.43,1299
5e443ad4-23d9-11e6-b67b-9e71128cae1484,Wed May 18 18:03:03 GMT+05:30 2016,03:02.8,77.5945521,12.89786536,3.9700503,6,834,189.2,8.38,-1.02,-3.88,0.07,0.1,11.77,177.93,129,41.18,1303
5e443ad4-23d9-11e6-b67b-9e71128cae1485,Wed May 18 18:03:03 GMT+05:30 2016,03:03.0,77.5945521,12.89786536,3.9700503,6,834,189.2,7.92,-0.12,-4.86,0.04,-0.05,11.77,177.87,129,44.31,1365
5e443ad4-23d9-11e6-b67b-9e71128cae1486,Wed May 18 18:03:04 GMT+05:30 2016,03:03.1,77.59455375,12.89783744,3.840052,7,834,186.9,8.72,-1.24,-5.06,0.05,-0.04,11.77,177.88,129,47.45,1343
5e443ad4-23d9-11e6-b67b-9e71128cae1487,Wed May 18 18:03:04 GMT+05:30 2016,03:03.1,77.59455375,12.89783744,3.840052,7,834,186.9,9.01,-2.42,-5.07,0.04,0.02,11.77,177.9,128.99,50.2,1357
5e443ad4-23d9-11e6-b67b-9e71128cae1488,Wed May 18 18:03:04 GMT+05:30 2016,03:03.3,77.59455375,12.89783744,3.840052,7,834,186.9,8.7,-0.68,-5.14,0.04,0.05,11.77,177.97,129.31,45.88,1393
5e443ad4-23d9-11e6-b67b-9e71128cae1489,Wed May 18 18:03:04 GMT+05:30 2016,03:03.4,77.59455375,12.89783744,3.840052,7,834,186.9,7.91,-0.31,-4.51,-0.05,-0.04,11.77,177.98,129.31,45.49,1385
5e443ad4-23d9-11e6-b67b-9e71128cae1490,Wed May 18 18:03:04 GMT+05:30 2016,03:03.5,77.59455375,12.89783744,3.840052,7,834,186.9,9.14,-2.02,-4.66,0.01,-0.01,11.77,178,129.31,45.49,1424
5e443ad4-23d9-11e6-b67b-9e71128cae1491,Wed May 18 18:03:04 GMT+05:30 2016,03:03.6,77.59455375,12.89783744,3.840052,7,834,186.9,9.48,-2.9,-4.82,0.04,0.06,11.77,178,129.31,42.35,1416
5e443ad4-23d9-11e6-b67b-9e71128cae1492,Wed May 18 18:03:04 GMT+05:30 2016,03:03.7,77.59455375,12.89783744,3.840052,7,834,186.9,7.75,-0.98,-4.16,0.04,-0.1,11.77,177.99,129.31,43.14,1454
5e443ad4-23d9-11e6-b67b-9e71128cae1493,Wed May 18 18:03:04 GMT+05:30 2016,03:03.8,77.59455375,12.89783744,3.840052,7,834,186.9,7.19,0.53,-4.8,-0.1,-0.1,11.77,178,129.31,42.75,1456
5e443ad4-23d9-11e6-b67b-9e71128cae1494,Wed May 18 18:03:04 GMT+05:30 2016,03:03.9,77.59455375,12.89783744,3.840052,7,834,186.9,8.44,-0.17,-5.51,-0.05,-0.08,11.77,178,129.31,48.24,1493
5e443ad4-23d9-11e6-b67b-9e71128cae1495,Wed May 18 18:03:04 GMT+05:30 2016,03:04.0,77.59455375,12.89783744,3.840052,7,834,186.9,8.44,-1.74,-5.4,-0.02,0.03,11.77,178.07,129.67,46.67,1482
5e443ad4-23d9-11e6-b67b-9e71128cae1496,Wed May 18 18:03:05 GMT+05:30 2016,03:04.0,77.59452763,12.89779877,4.19,10,833,195.3,8.34,-1.29,-5.12,0.03,0.07,11.77,178.12,129.67,46.67,1497
5e443ad4-23d9-11e6-b67b-9e71128cae1497,Wed May 18 18:03:05 GMT+05:30 2016,03:04.1,77.59452763,12.89779877,4.19,10,833,195.3,8.22,-0.67,-4.09,-0.04,-0.06,9.74,178.17,129.67,39.22,1501
5e443ad4-23d9-11e6-b67b-9e71128cae1498,Wed May 18 18:03:05 GMT+05:30 2016,03:04.2,77.59452763,12.89779877,4.19,10,833,195.3,8.46,-0.08,-4.11,0,-0.06,9.74,178.12,129.67,3.53,1394
5e443ad4-23d9-11e6-b67b-9e71128cae1499,Wed May 18 18:03:05 GMT+05:30 2016,03:04.3,77.59452763,12.89779877,4.19,10,833,195.3,8.5,-0.37,-3.63,0,0.02,9.74,177.8,129.67,0.78,1311
5e443ad4-23d9-11e6-b67b-9e71128cae1500,Wed May 18 18:03:05 GMT+05:30 2016,03:04.4,77.59452763,12.89779877,4.19,10,833,195.3,8.98,-0.47,-4.04,0.02,0.02,9.74,177.44,129.67,1.18,1213
5e443ad4-23d9-11e6-b67b-9e71128cae1501,Wed May 18 18:03:05 GMT+05:30 2016,03:04.5,77.59452763,12.89779877,4.19,10,833,195.3,8.81,-0.73,-4.29,0.02,-0.01,9.74,177.09,129.67,0.78,1133
5e443ad4-23d9-11e6-b67b-9e71128cae1502,Wed May 18 18:03:05 GMT+05:30 2016,03:04.6,77.59452763,12.89779877,4.19,10,833,195.3,8.83,-0.4,-4.1,0.02,0.03,9.74,176.73,129.67,0.39,1012
5e443ad4-23d9-11e6-b67b-9e71128cae1503,Wed May 18 18:03:05 GMT+05:30 2016,03:04.7,77.59452763,12.89779877,4.19,10,833,195.3,8.98,-0.58,-4.24,0.02,0.01,9.74,176.38,129.67,26.27,925
5e443ad4-23d9-11e6-b67b-9e71128cae1504,Wed May 18 18:03:05 GMT+05:30 2016,03:04.8,77.59452763,12.89779877,4.19,10,833,195.3,8.52,-0.53,-4.19,-0.01,0.01,9.74,176.14,129.69,26.27,932
5e443ad4-23d9-11e6-b67b-9e71128cae1505,Wed May 18 18:03:05 GMT+05:30 2016,03:04.9,77.59452763,12.89779877,4.19,10,833,195.3,8.63,-0.37,-4.5,0.01,-0.03,9.74,175.88,129.69,20.78,925
5e443ad4-23d9-11e6-b67b-9e71128cae1506,Wed May 18 18:03:05 GMT+05:30 2016,03:04.9,77.59452763,12.89779877,4.19,10,833,195.3,8.55,-0.68,-4.4,0,-0.02,9.74,175.61,129.69,22.35,903
5e443ad4-23d9-11e6-b67b-9e71128cae1507,Wed May 18 18:03:06 GMT+05:30 2016,03:05.0,77.59453326,12.89775521,4.39,11,834,188.8,8.88,-0.3,-4.45,0.01,-0.02,9.74,175.34,129.69,23.53,883
5e443ad4-23d9-11e6-b67b-9e71128cae1508,Wed May 18 18:03:06 GMT+05:30 2016,03:05.1,77.59453326,12.89775521,4.39,11,834,188.8,9.01,-0.74,-4.23,0.04,0,9.74,175.07,129.69,23.92,876
5e443ad4-23d9-11e6-b67b-9e71128cae1509,Wed May 18 18:03:06 GMT+05:30 2016,03:05.2,77.59453326,12.89775521,4.39,11,834,188.8,8.97,-0.5,-4,0.02,-0.04,9.74,174.8,129.69,24.71,862
5e443ad4-23d9-11e6-b67b-9e71128cae1510,Wed May 18 18:03:06 GMT+05:30 2016,03:05.3,77.59453326,12.89775521,4.39,11,834,188.8,8.82,-0.24,-4.15,0.01,0.02,9.74,174.52,129.69,25.49,854
5e443ad4-23d9-11e6-b67b-9e71128cae1511,Wed May 18 18:03:06 GMT+05:30 2016,03:05.4,77.59453326,12.89775521,4.39,11,834,188.8,8.72,-0.1,-4.64,0.02,0.01,9.74,174.25,129.72,24.31,857
5e443ad4-23d9-11e6-b67b-9e71128cae1512,Wed May 18 18:03:06 GMT+05:30 2016,03:05.5,77.59453326,12.89775521,4.39,11,834,188.8,8.64,-0.41,-3.85,0.02,0.01,9.74,173.98,129.72,24.31,850
5e443ad4-23d9-11e6-b67b-9e71128cae1513,Wed May 18 18:03:06 GMT+05:30 2016,03:05.6,77.59453326,12.89775521,4.39,11,834,188.8,8.75,-0.19,-4.34,0.01,-0.01,9.74,173.71,129.72,25.1,856
5e443ad4-23d9-11e6-b67b-9e71128cae1514,Wed May 18 18:03:06 GMT+05:30 2016,03:05.7,77.59453326,12.89775521,4.39,11,834,188.8,8.55,-0.25,-4.34,0.01,0,9.74,173.44,129.72,25.49,852
5e443ad4-23d9-11e6-b67b-9e71128cae1515,Wed May 18 18:03:06 GMT+05:30 2016,03:05.7,77.59453326,12.89775521,4.39,11,834,188.8,8.48,-0.25,-4.33,0.01,-0.03,2.67,173.17,129.72,25.88,846
5e443ad4-23d9-11e6-b67b-9e71128cae1516,Wed May 18 18:03:06 GMT+05:30 2016,03:05.8,77.59453326,12.89775521,4.39,11,834,188.8,8.61,-0.42,-4.28,0.01,-0.03,2.67,172.9,129.72,24.71,857
5e443ad4-23d9-11e6-b67b-9e71128cae1517,Wed May 18 18:03:06 GMT+05:30 2016,03:05.9,77.59453326,12.89775521,4.39,11,834,188.8,8.88,0.07,-4.43,0.03,0.01,2.67,172.64,129.72,25.1,853
5e443ad4-23d9-11e6-b67b-9e71128cae1518,Wed May 18 18:03:07 GMT+05:30 2016,03:06.1,77.59452067,12.89771796,4.3801026,13,833,190.6,8.71,-0.32,-4.56,0.02,0,2.67,172.38,129.72,25.49,849
5e443ad4-23d9-11e6-b67b-9e71128cae1519,Wed May 18 18:03:07 GMT+05:30 2016,03:06.1,77.59452067,12.89771796,4.3801026,13,833,190.6,8.51,-0.48,-4.11,0.01,0,2.67,172.12,129.74,25.49,847
5e443ad4-23d9-11e6-b67b-9e71128cae1520,Wed May 18 18:03:07 GMT+05:30 2016,03:06.2,77.59452067,12.89771796,4.3801026,13,833,190.6,8.58,-0.12,-4.27,0,0,2.67,171.84,129.74,24.71,849
5e443ad4-23d9-11e6-b67b-9e71128cae1521,Wed May 18 18:03:07 GMT+05:30 2016,03:06.3,77.59452067,12.89771796,4.3801026,13,833,190.6,8.79,0.57,-4.64,0,0,2.67,171.58,129.74,25.49,848
5e443ad4-23d9-11e6-b67b-9e71128cae1522,Wed May 18 18:03:07 GMT+05:30 2016,03:06.4,77.59452067,12.89771796,4.3801026,13,833,190.6,8.55,-0.31,-3.94,0,-0.04,2.67,171.32,129.74,25.49,847
